#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
 307100      1.41e+00    1.86e+00      1.61e-02    5.05e-02      6.25e-02    8.15e-02    3.2e-05
 307200      2.06e+00    2.21e+00      7.30e-02    7.78e-02      8.53e-02    9.50e-02    3.2e-05
 307300      1.88e+00    1.86e+00      4.54e-02    9.41e-02      8.10e-02    7.66e-02    3.2e-05
 307400      1.83e+00    2.07e+00      3.65e-02    7.30e-02      7.87e-02    8.52e-02    3.2e-05
 307500      1.88e+00    1.39e+00      2.58e-02    2.36e-03      8.25e-02    6.23e-02    3.2e-05
 307600      1.54e+00    2.18e+00      2.92e-02    6.50e-02      6.62e-02    9.49e-02    3.2e-05
 307700      1.97e+00    2.08e+00      6.46e-02    3.67e-02      8.08e-02    8.99e-02    3.2e-05
 307800      2.14e+00    1.61e+00      8.61e-02    2.25e-02      8.60e-02    7.12e-02    3.2e-05
 307900      2.32e+00    2.39e+00      5.45e-02    1.94e-02      1.00e-01    1.06e-01    3.2e-05
 308000      1.87e+00    1.43e+00      3.70e-02    3.06e-02      8.14e-02    6.24e-02    3.2e-05
 308100      2.33e+00    1.32e+00      6.21e-02    3.21e-02      9.67e-02    5.70e-02    3.2e-05
 308200      1.61e+00    1.52e+00      4.95e-02    1.67e-02      6.71e-02    6.74e-02    3.2e-05
 308300      1.88e+00    1.84e+00      4.87e-02    8.82e-02      8.05e-02    7.65e-02    3.2e-05
 308400      2.37e+00    2.10e+00      7.49e-02    5.70e-02      1.00e-01    8.98e-02    3.2e-05
 308500      1.69e+00    1.64e+00      3.17e-02    1.01e-03      7.29e-02    7.34e-02    3.2e-05
 308600      1.60e+00    1.70e+00      2.44e-02    7.51e-02      6.90e-02    6.68e-02    3.2e-05
 308700      1.83e+00    1.60e+00      5.14e-02    4.03e-02      7.68e-02    6.68e-02    3.2e-05
 308800      1.70e+00    1.69e+00      3.03e-02    7.92e-02      7.36e-02    7.06e-02    3.2e-05
 308900      2.00e+00    1.45e+00      3.56e-02    3.29e-02      8.70e-02    6.28e-02    3.2e-05
 309000      2.22e+00    2.02e+00      5.27e-02    3.36e-02      9.37e-02    8.86e-02    3.2e-05
 309100      1.98e+00    2.09e+00      5.51e-02    9.33e-02      8.47e-02    8.76e-02    3.2e-05
 309200      1.89e+00    2.16e+00      2.66e-02    1.06e-01      8.33e-02    8.92e-02    3.2e-05
 309300      2.34e+00    1.67e+00      4.46e-02    5.63e-02      1.01e-01    6.94e-02    3.2e-05
 309400      2.57e+00    2.04e+00      7.89e-02    7.28e-02      1.09e-01    8.76e-02    3.2e-05
 309500      2.23e+00    2.00e+00      3.90e-02    7.23e-02      9.65e-02    8.57e-02    3.2e-05
 309600      1.95e+00    2.07e+00      2.78e-02    5.93e-02      8.61e-02    8.77e-02    3.2e-05
 309700      1.70e+00    1.36e+00      5.31e-02    2.96e-02      7.14e-02    5.90e-02    3.2e-05
 309800      1.35e+00    2.02e+00      2.32e-02    7.14e-02      5.84e-02    8.70e-02    3.2e-05
 309900      2.09e+00    1.53e+00      7.60e-02    2.94e-02      8.82e-02    6.70e-02    3.2e-05
 310000      2.20e+00    1.45e+00      4.95e-02    2.34e-02      9.45e-02    6.30e-02    3.2e-05
 310100      2.44e+00    1.58e+00      4.15e-02    6.90e-02      1.07e-01    6.22e-02    3.2e-05
 310200      1.61e+00    2.18e+00      4.43e-02    8.78e-02      6.90e-02    8.77e-02    3.2e-05
 310300      1.77e+00    2.87e+00      1.39e-02    2.70e-02      7.89e-02    1.28e-01    3.2e-05
 310400      1.68e+00    2.32e+00      6.46e-02    5.45e-02      6.67e-02    1.00e-01    3.2e-05
 310500      1.88e+00    1.57e+00      5.64e-02    8.23e-02      7.80e-02    6.41e-02    3.2e-05
 310600      1.78e+00    1.43e+00      2.97e-02    7.81e-03      7.76e-02    6.40e-02    3.2e-05
 310700      5.90e+00    1.34e+00      2.29e-01    6.79e-02      1.43e-01    5.52e-02    3.2e-05
 310800      1.83e+00    1.40e+00      3.54e-02    2.08e-02      7.97e-02    6.18e-02    3.2e-05
 310900      1.89e+00    1.57e+00      3.81e-02    2.41e-03      8.21e-02    7.00e-02    3.2e-05
 311000      2.11e+00    1.66e+00      5.81e-02    5.19e-02      9.05e-02    6.99e-02    3.2e-05
 311100      1.86e+00    2.04e+00      5.31e-02    5.66e-02      7.71e-02    8.69e-02    3.2e-05
 311200      1.58e+00    1.45e+00      3.17e-02    3.36e-02      6.85e-02    6.26e-02    3.2e-05
 311300      2.29e+00    2.29e+00      5.40e-02    2.78e-04      9.89e-02    1.02e-01    3.2e-05
 311400      2.20e+00    2.04e+00      7.70e-02    3.17e-02      9.06e-02    9.01e-02    3.2e-05
 311500      1.51e+00    1.69e+00      2.68e-02    4.98e-02      6.58e-02    7.14e-02    3.2e-05
 311600      2.11e+00    2.41e+00      6.29e-02    5.20e-02      8.96e-02    1.05e-01    3.2e-05
 311700      1.71e+00    2.03e+00      4.98e-02    8.69e-02      7.03e-02    8.55e-02    3.2e-05
 311800      1.75e+00    1.51e+00      4.66e-02    7.66e-03      7.45e-02    6.75e-02    3.2e-05
 311900      1.94e+00    2.06e+00      6.01e-02    4.07e-02      8.02e-02    9.01e-02    3.2e-05
 312000      1.87e+00    1.68e+00      3.56e-02    4.72e-02      8.04e-02    7.13e-02    3.2e-05
 312100      1.96e+00    2.89e+00      4.41e-02    2.30e-03      8.38e-02    1.29e-01    3.2e-05
 312200      2.34e+00    1.79e+00      7.13e-02    3.02e-02      9.71e-02    7.89e-02    3.2e-05
 312300      1.84e+00    2.20e+00      6.15e-02    8.94e-02      7.65e-02    9.35e-02    3.2e-05
 312400      1.47e+00    1.86e+00      1.69e-02    8.51e-02      6.51e-02    7.22e-02    3.2e-05
 312500      2.00e+00    2.23e+00      4.23e-02    1.80e-02      8.68e-02    9.94e-02    3.2e-05
 312600      1.99e+00    1.25e+00      4.93e-02    2.83e-02      8.47e-02    5.42e-02    3.2e-05
 312700      2.10e+00    1.82e+00      5.44e-02    1.78e-02      9.02e-02    8.06e-02    3.2e-05
 312800      1.97e+00    1.73e+00      1.87e-02    5.69e-03      8.67e-02    7.74e-02    3.2e-05
 312900      2.18e+00    2.18e+00      3.08e-02    7.11e-02      9.58e-02    9.09e-02    3.2e-05
 313000      1.77e+00    2.40e+00      4.55e-02    6.42e-03      7.54e-02    1.07e-01    3.2e-05
 313100      2.11e+00    1.41e+00      5.66e-02    5.10e-04      9.07e-02    6.29e-02    3.2e-05
 313200      1.95e+00    1.54e+00      4.57e-02    1.45e-02      8.31e-02    6.81e-02    3.2e-05
 313300      1.76e+00    2.04e+00      3.47e-02    3.06e-02      7.67e-02    8.92e-02    3.2e-05
 313400      2.25e+00    2.64e+00      4.40e-02    3.26e-02      9.75e-02    1.17e-01    3.2e-05
 313500      1.84e+00    2.49e+00      5.00e-02    6.18e-02      7.78e-02    1.07e-01    3.2e-05
 313600      2.02e+00    1.32e+00      7.21e-02    4.49e-03      8.41e-02    5.88e-02    3.2e-05
 313700      1.96e+00    2.72e+00      5.95e-02    7.12e-02      8.25e-02    1.17e-01    3.2e-05
 313800      1.60e+00    2.44e+00      5.28e-02    8.70e-02      6.60e-02    1.05e-01    3.2e-05
 313900      1.80e+00    1.30e+00      3.10e-02    1.64e-02      7.90e-02    5.77e-02    3.2e-05
 314000      2.30e+00    1.52e+00      6.15e-02    5.67e-02      9.79e-02    6.19e-02    3.2e-05
 314100      1.79e+00    1.91e+00      6.98e-02    7.11e-02      7.29e-02    7.78e-02    3.2e-05
 314200      1.81e+00    1.52e+00      5.11e-02    1.99e-02      7.49e-02    6.75e-02    3.2e-05
 314300      2.66e+00    1.20e+00      3.70e-02    3.03e-02      1.17e-01    5.14e-02    3.2e-05
 314400      1.88e+00    1.50e+00      2.95e-02    3.70e-02      8.20e-02    6.47e-02    3.2e-05
 314500      1.97e+00    1.33e+00      7.68e-02    5.16e-03      8.23e-02    5.96e-02    3.2e-05
 314600      2.24e+00    1.72e+00      4.14e-02    1.74e-02      9.78e-02    7.63e-02    3.2e-05
 314700      2.24e+00    1.27e+00      8.13e-02    3.97e-02      9.31e-02    5.32e-02    3.2e-05
 314800      2.28e+00    1.85e+00      2.51e-02    6.06e-02      1.00e-01    7.70e-02    3.2e-05
 314900      2.28e+00    2.33e+00      3.49e-02    9.25e-02      1.00e-01    9.89e-02    3.2e-05
 315000      1.97e+00    1.67e+00      3.78e-02    9.05e-03      8.54e-02    7.46e-02    3.2e-05
 315100      2.30e+00    1.80e+00      4.67e-02    6.35e-02      1.00e-01    7.43e-02    3.2e-05
 315200      1.82e+00    2.57e+00      4.03e-02    8.23e-02      7.94e-02    1.08e-01    3.2e-05
 315300      2.16e+00    1.28e+00      6.73e-02    3.73e-02      8.86e-02    5.44e-02    3.2e-05
 315400      2.26e+00    1.86e+00      7.18e-02    6.62e-02      9.39e-02    7.65e-02    3.2e-05
 315500      1.75e+00    1.79e+00      6.41e-02    6.37e-03      7.27e-02    7.99e-02    3.2e-05
 315600      1.94e+00    1.87e+00      5.09e-02    6.07e-02      8.19e-02    7.83e-02    3.2e-05
 315700      2.13e+00    1.93e+00      7.88e-02    1.15e-01      8.51e-02    6.57e-02    3.2e-05
 315800      2.20e+00    2.41e+00      4.55e-02    8.20e-03      9.57e-02    1.08e-01    3.2e-05
 315900      2.26e+00    2.62e+00      6.94e-02    4.37e-02      9.57e-02    1.15e-01    3.2e-05
 316000      5.43e+00    1.49e+00      1.99e-01    4.54e-02      1.34e-01    6.29e-02    3.2e-05
 316100      1.98e+00    1.87e+00      4.08e-02    8.81e-02      8.50e-02    7.17e-02    3.2e-05
 316200      1.75e+00    3.06e+00      3.22e-02    8.08e-02      7.60e-02    1.31e-01    3.2e-05
 316300      1.69e+00    1.84e+00      4.17e-02    8.34e-02      7.04e-02    7.17e-02    3.2e-05
 316400      2.04e+00    3.20e+00      2.25e-02    6.69e-02      9.05e-02    1.41e-01    3.2e-05
 316500      1.78e+00    2.48e+00      7.65e-02    6.32e-03      6.93e-02    1.11e-01    3.2e-05
 316600      1.61e+00    2.85e+00      4.57e-02    8.64e-02      7.00e-02    1.20e-01    3.2e-05
 316700      2.25e+00    2.06e+00      4.63e-02    2.36e-02      9.67e-02    9.12e-02    3.2e-05
 316800      1.99e+00    1.78e+00      3.52e-02    5.77e-02      8.66e-02    7.44e-02    3.2e-05
 316900      2.07e+00    2.01e+00      6.46e-02    2.52e-02      8.72e-02    8.83e-02    3.2e-05
 317000      1.51e+00    1.73e+00      3.89e-02    6.76e-02      6.39e-02    6.98e-02    3.2e-05
 317100      1.98e+00    2.49e+00      2.58e-02    6.52e-02      8.70e-02    1.07e-01    3.2e-05
 317200      1.99e+00    1.40e+00      4.48e-02    2.89e-02      8.58e-02    6.09e-02    3.2e-05
 317300      1.85e+00    1.94e+00      2.62e-02    1.01e-01      8.16e-02    7.17e-02    3.2e-05
 317400      2.01e+00    2.03e+00      6.62e-02    6.13e-02      8.45e-02    8.59e-02    3.2e-05
 317500      2.10e+00    1.27e+00      4.51e-02    6.33e-03      9.07e-02    5.67e-02    3.2e-05
 317600      2.40e+00    1.84e+00      7.55e-02    3.68e-02      9.95e-02    7.87e-02    3.2e-05
 317700      1.74e+00    1.43e+00      4.78e-02    6.60e-02      7.14e-02    5.98e-02    3.2e-05
 317800      2.06e+00    1.96e+00      4.41e-02    3.12e-02      8.92e-02    8.64e-02    3.2e-05
 317900      1.96e+00    1.51e+00      5.23e-02    2.97e-02      8.35e-02    6.60e-02    3.2e-05
 318000      2.47e+00    1.74e+00      2.08e-02    8.89e-02      1.10e-01    6.45e-02    3.2e-05
 318100      1.86e+00    2.56e+00      1.60e-02    2.37e-02      8.26e-02    1.14e-01    3.2e-05
 318200      1.80e+00    1.42e+00      5.70e-02    4.65e-02      7.61e-02    5.94e-02    3.2e-05
 318300      1.67e+00    1.51e+00      5.15e-02    3.09e-02      7.00e-02    6.60e-02    3.2e-05
 318400      1.54e+00    1.44e+00      4.28e-02    5.75e-02      6.55e-02    5.82e-02    3.2e-05
 318500      2.36e+00    1.82e+00      7.14e-02    7.59e-02      9.96e-02    7.23e-02    3.2e-05
 318600      2.35e+00    1.41e+00      4.27e-02    2.16e-04      1.03e-01    6.29e-02    3.2e-05
 318700      2.06e+00    2.44e+00      5.49e-02    3.73e-02      8.65e-02    1.08e-01    3.2e-05
 318800      2.79e+00    1.34e+00      7.79e-02    4.75e-03      1.19e-01    6.01e-02    3.2e-05
 318900      2.47e+00    1.78e+00      5.95e-02    8.72e-02      1.07e-01    7.38e-02    3.2e-05
 319000      1.73e+00    1.71e+00      2.84e-02    5.66e-02      7.59e-02    7.40e-02    3.2e-05
 319100      5.68e+00    1.40e+00      2.15e-01    1.39e-02      1.34e-01    6.24e-02    3.2e-05
 319200      1.51e+00    1.93e+00      3.84e-02    8.12e-02      6.51e-02    7.64e-02    3.2e-05
 319300      2.25e+00    1.34e+00      6.14e-02    4.13e-02      9.59e-02    5.63e-02    3.2e-05
 319400      2.16e+00    1.96e+00      6.72e-02    8.77e-02      9.36e-02    7.65e-02    3.2e-05
 319500      1.68e+00    1.55e+00      4.77e-02    6.88e-02      6.99e-02    6.05e-02    3.2e-05
 319600      1.86e+00    1.39e+00      8.24e-02    1.09e-03      7.57e-02    6.22e-02    3.2e-05
 319700      5.60e+00    2.61e+00      2.23e-01    2.09e-03      1.28e-01    1.17e-01    3.2e-05
 319800      2.13e+00    1.62e+00      5.65e-02    9.16e-02      8.90e-02    6.53e-02    3.2e-05
 319900      2.35e+00    1.59e+00      8.23e-02    9.04e-03      9.73e-02    7.10e-02    3.2e-05
 320000      2.15e+00    2.10e+00      7.44e-02    1.36e-02      8.99e-02    9.33e-02    3.2e-05
 320100      1.89e+00    1.62e+00      4.63e-02    4.07e-02      8.11e-02    6.95e-02    3.2e-05
 320200      1.72e+00    1.97e+00      2.99e-02    2.00e-02      7.42e-02    8.71e-02    3.2e-05
 320300      1.83e+00    1.98e+00      6.63e-02    5.33e-02      7.45e-02    8.46e-02    3.2e-05
 320400      2.24e+00    1.93e+00      9.98e-03    6.05e-02      1.00e-01    8.10e-02    3.2e-05
 320500      1.89e+00    1.80e+00      4.10e-02    1.84e-02      8.04e-02    7.97e-02    3.2e-05
 320600      2.03e+00    2.19e+00      4.32e-02    7.78e-02      8.80e-02    9.39e-02    3.2e-05
 320700      2.10e+00    2.12e+00      4.87e-02    6.40e-02      8.81e-02    8.95e-02    3.2e-05
 320800      2.53e+00    1.55e+00      2.27e-02    3.18e-02      1.12e-01    6.75e-02    3.2e-05
 320900      1.83e+00    1.58e+00      5.07e-02    6.75e-02      7.78e-02    6.25e-02    3.2e-05
 321000      1.68e+00    1.72e+00      6.40e-02    7.01e-02      6.83e-02    6.91e-02    3.2e-05
 321100      1.79e+00    1.44e+00      6.16e-02    7.42e-02      7.45e-02    5.35e-02    3.2e-05
 321200      1.80e+00    1.47e+00      5.78e-02    2.25e-02      7.47e-02    6.50e-02    3.2e-05
 321300      1.89e+00    1.87e+00      4.84e-02    5.59e-02      8.11e-02    7.93e-02    3.2e-05
 321400      1.87e+00    1.41e+00      1.87e-02    2.48e-02      8.23e-02    6.09e-02    3.2e-05
 321500      1.92e+00    1.86e+00      2.95e-02    5.08e-02      8.37e-02    7.96e-02    3.2e-05
 321600      2.05e+00    2.34e+00      5.94e-02    8.26e-02      8.43e-02    1.00e-01    3.2e-05
 321700      2.02e+00    1.87e+00      5.33e-02    4.20e-02      8.50e-02    8.11e-02    3.2e-05
 321800      1.69e+00    1.73e+00      2.53e-02    8.10e-02      7.45e-02    7.23e-02    3.2e-05
 321900      5.92e+00    1.58e+00      2.24e-01    7.61e-02      1.45e-01    6.00e-02    3.2e-05
 322000      2.58e+00    1.96e+00      5.68e-02    6.03e-02      1.12e-01    8.51e-02    3.2e-05
 322100      1.94e+00    2.71e+00      4.76e-02    8.19e-02      8.36e-02    1.15e-01    3.2e-05
 322200      2.17e+00    1.76e+00      6.16e-02    8.65e-02      9.21e-02    7.26e-02    3.2e-05
 322300      2.16e+00    2.40e+00      5.84e-02    8.13e-02      9.10e-02    1.03e-01    3.2e-05
 322400      1.99e+00    1.61e+00      4.02e-02    4.07e-03      8.69e-02    7.19e-02    3.2e-05
 322500      2.38e+00    1.48e+00      5.42e-02    2.82e-02      1.02e-01    6.37e-02    3.2e-05
 322600      2.08e+00    1.83e+00      3.14e-02    7.24e-02      9.16e-02    7.79e-02    3.2e-05
 322700      1.86e+00    2.61e+00      4.65e-02    7.14e-02      7.90e-02    1.14e-01    3.2e-05
 322800      1.93e+00    1.35e+00      6.20e-02    5.49e-03      8.04e-02    6.04e-02    3.2e-05
 322900      1.40e+00    2.31e+00      1.41e-02    3.52e-02      6.23e-02    1.02e-01    3.2e-05
 323000      1.51e+00    1.17e+00      3.64e-02    3.27e-02      6.53e-02    4.99e-02    3.2e-05
 323100      2.30e+00    1.40e+00      7.00e-02    2.51e-02      9.68e-02    6.14e-02    3.2e-05
 323200      1.99e+00    1.96e+00      4.90e-02    9.79e-02      8.39e-02    7.37e-02    3.2e-05
 323300      1.89e+00    1.56e+00      4.19e-02    3.49e-02      8.03e-02    6.61e-02    3.2e-05
 323400      2.12e+00    1.69e+00      7.77e-02    9.34e-02      8.69e-02    6.02e-02    3.2e-05
 323500      1.68e+00    1.95e+00      5.30e-02    6.30e-02      7.18e-02    8.18e-02    3.2e-05
 323600      5.76e+00    1.62e+00      2.16e-01    5.78e-03      1.39e-01    7.23e-02    3.2e-05
 323700      2.26e+00    1.54e+00      5.99e-02    4.71e-02      9.67e-02    6.51e-02    3.2e-05
 323800      2.20e+00    1.95e+00      4.46e-02    6.04e-02      9.54e-02    8.19e-02    3.2e-05
 323900      2.07e+00    1.90e+00      5.20e-02    6.60e-03      8.92e-02    8.50e-02    3.2e-05
 324000      1.72e+00    1.51e+00      7.56e-02    7.45e-02      7.06e-02    5.70e-02    3.2e-05
 324100      1.55e+00    1.43e+00      2.82e-02    1.43e-02      6.72e-02    6.31e-02    3.2e-05
 324200      2.12e+00    2.01e+00      6.69e-02    4.08e-02      8.84e-02    8.77e-02    3.2e-05
 324300      1.82e+00    1.72e+00      6.74e-02    3.08e-02      7.43e-02    7.44e-02    3.2e-05
 324400      1.87e+00    3.87e+00      5.37e-02    1.92e-03      7.92e-02    1.73e-01    3.2e-05
 324500      1.50e+00    2.34e+00      2.47e-02    1.83e-02      6.57e-02    1.04e-01    3.2e-05
 324600      1.54e+00    2.08e+00      4.70e-02    8.60e-02      6.47e-02    8.81e-02    3.2e-05
 324700      1.99e+00    2.22e+00      3.71e-02    5.83e-02      8.71e-02    9.50e-02    3.2e-05
 324800      1.76e+00    1.95e+00      4.31e-02    8.69e-02      7.51e-02    7.63e-02    3.2e-05
 324900      1.85e+00    3.00e+00      4.61e-02    7.76e-02      7.81e-02    1.29e-01    3.2e-05
 325000      1.84e+00    1.56e+00      3.88e-02    3.55e-02      7.97e-02    6.77e-02    3.2e-05
 325100      2.12e+00    1.39e+00      4.98e-02    3.22e-02      9.15e-02    6.00e-02    3.2e-05
 325200      1.86e+00    1.77e+00      5.53e-02    2.77e-03      7.93e-02    7.92e-02    3.2e-05
 325300      1.64e+00    1.44e+00      2.67e-02    5.70e-02      7.09e-02    5.82e-02    3.2e-05
 325400      1.93e+00    1.61e+00      2.36e-02    2.40e-02      8.50e-02    7.02e-02    3.2e-05
 325500      1.89e+00    2.10e+00      4.53e-02    1.53e-02      8.11e-02    9.35e-02    3.2e-05
 325600      1.57e+00    2.07e+00      3.33e-02    8.16e-02      6.81e-02    8.34e-02    3.2e-05
 325700      1.97e+00    2.16e+00      5.22e-02    7.56e-02      8.43e-02    8.93e-02    3.2e-05
 325800      1.43e+00    1.93e+00      3.52e-02    2.22e-02      6.13e-02    8.57e-02    3.2e-05
 325900      2.14e+00    2.46e+00      4.86e-02    5.91e-02      9.29e-02    1.06e-01    3.2e-05
 326000      1.95e+00    1.51e+00      5.87e-02    2.02e-02      8.08e-02    6.68e-02    3.2e-05
 326100      1.44e+00    2.74e+00      2.77e-02    8.70e-02      6.27e-02    1.15e-01    3.2e-05
 326200      5.64e+00    1.93e+00      2.23e-01    7.98e-02      1.32e-01    8.19e-02    3.2e-05
 326300      1.97e+00    2.02e+00      3.54e-02    5.47e-02      8.55e-02    8.63e-02    3.2e-05
 326400      1.73e+00    1.46e+00      4.89e-02    6.05e-03      7.40e-02    6.52e-02    3.2e-05
 326500      1.73e+00    1.84e+00      4.35e-02    1.59e-02      7.50e-02    8.19e-02    3.2e-05
 326600      2.10e+00    2.03e+00      3.78e-02    6.86e-02      9.11e-02    8.44e-02    3.2e-05
 326700      5.71e+00    1.48e+00      2.14e-01    8.31e-02      1.43e-01    5.94e-02    3.2e-05
 326800      1.75e+00    1.81e+00      7.06e-02    2.66e-02      7.00e-02    8.01e-02    3.2e-05
 326900      1.87e+00    2.30e+00      5.60e-02    6.66e-02      7.96e-02    9.76e-02    3.2e-05
 327000      6.62e+00    1.59e+00      2.50e-01    1.51e-02      1.60e-01    7.06e-02    3.2e-05
 327100      1.91e+00    3.62e+00      5.38e-02    7.13e-02      8.05e-02    1.58e-01    3.2e-05
 327200      1.97e+00    2.06e+00      7.10e-02    7.15e-02      8.02e-02    8.51e-02    3.2e-05
